Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Management experience,Years of management experience,Number of subordinates,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
6553afa708db3dc6a17abc57,5ffc9218eb4ab30bbeb6c301,APPROVED,2023-11-14T17:34:34.398000Z,2023-11-14T17:38:10.070000Z,2023-11-14T20:19:54.322000Z,2023-11-14T17:38:10.666480Z,216.0,C9B87HRO,2823,Yes,5+ years,2-3,29,Male,White,United States,United States,United States,English,No,Part-Time
6553afbc09c6a115bba37118,5e7909d956b26e4aba9a460b,APPROVED,2023-11-14T17:34:56.705000Z,2023-11-14T17:46:29.430000Z,2023-11-14T20:19:54.426000Z,2023-11-14T17:46:29.862471Z,693.0,C9B87HRO,6360,Yes,5+ years,>10,51,Male,White,United States,United States,United States,English,Yes,Full-Time
6553afd0217b447160aec495,5f51135fd3e0342eda5f66c5,APPROVED,2023-11-14T17:35:17.176000Z,2023-11-14T17:39:37.236000Z,2023-11-14T20:19:54.515000Z,2023-11-14T17:39:37.880951Z,261.0,C9B87HRO,1626,Yes,2 - 3 years,2-3,29,Male,Black,United States,United States,United States,English,No,Full-Time
6553afd4f2e62a521b49f7b6,5694e7b5e0c800000b5a3841,APPROVED,2023-11-14T17:35:20.427000Z,2023-11-14T17:39:20.435000Z,2023-11-14T20:19:54.641000Z,2023-11-14T17:39:20.999391Z,241.0,C9B87HRO,2940,Yes,5+ years,>10,50,Male,White,United States,United States,United States,English,No,Full-Time
6553afda043539bd372ab43e,63cdf894c118ad4f84489c1a,APPROVED,2023-11-14T17:35:27.695000Z,2023-11-14T17:40:02.227000Z,2023-11-14T20:19:54.734000Z,2023-11-14T17:40:02.723164Z,275.0,C9B87HRO,1124,Yes,5+ years,>10,49,Male,White,United States,United States,United States,English,Yes,DATA_EXPIRED
6553afdf37f29ee801b2ce80,63fe38bfab28b75385783fba,APPROVED,2023-11-14T17:35:39.990000Z,2023-11-14T17:44:41.700000Z,2023-11-14T20:19:54.838000Z,2023-11-14T17:44:42.225738Z,542.0,C9B87HRO,1489,Yes,5+ years,7-10,40,Male,Black,Haiti,United States,United States,English,No,Full-Time
6553afe3efeb35c62406cd16,6543b45c83d1b44b75245a18,APPROVED,2023-11-14T17:35:36.343000Z,2023-11-14T17:43:12.106000Z,2023-11-14T20:19:54.934000Z,2023-11-14T17:43:12.709124Z,456.0,C9B87HRO,116,Yes,5+ years,2-3,53,Female,White,United States,United States,United States,English,No,Full-Time
6553afe5bba18339d7dcf1a9,616b5241d8eb9504f10a5cb2,APPROVED,2023-11-14T17:35:37.504000Z,2023-11-14T17:41:59.569000Z,2023-11-14T20:19:55.039000Z,2023-11-14T17:42:00.019850Z,383.0,C9B87HRO,5188,Yes,5+ years,>10,58,Female,Mixed,United States,United States,United States,English,No,Full-Time
6553afed25b7ce1ff88b5277,5be1ac50ca095c0001b9f717,APPROVED,2023-11-14T17:35:45.572000Z,2023-11-14T17:43:11.235000Z,2023-11-14T20:19:55.132000Z,2023-11-14T17:43:11.641610Z,446.0,C9B87HRO,8876,Yes,5+ years,>10,47,Male,White,United States,United States,United States,English,No,Full-Time
6553aff81d5f2802a1c4cfcc,5e3079c558a8c8073fdb1ff9,APPROVED,2023-11-14T17:35:56.812000Z,2023-11-14T17:42:13.342000Z,2023-11-14T20:19:55.227000Z,2023-11-14T17:42:13.903638Z,377.0,C9B87HRO,6972,Yes,5+ years,2-3,34,Male,White,United States,United States,United States,English,No,Full-Time
6553b179b3107be57de4c07c,60da18dba560960ea60a8fe5,APPROVED,2023-11-14T17:42:20.664000Z,2023-11-14T17:47:52.006000Z,2023-11-14T20:19:55.328000Z,2023-11-14T17:47:52.412670Z,332.0,C9B87HRO,6768,Yes,3 - 4 years,2-3,33,Male,White,United States,United States,United States,English,No,Full-Time
6553b1877311c6b6ed0d05e6,60d2cf988de167c9da56eeb0,APPROVED,2023-11-14T17:42:34.866000Z,2023-11-14T17:49:13.250000Z,2023-11-14T20:19:55.423000Z,2023-11-14T17:49:13.777397Z,399.0,C9B87HRO,5405,Yes,5+ years,4-6,49,Male,White,United States,United States,United States,English,No,Full-Time
6553b1e591e081046d10e508,5a6f1ccade1f390001dbd8b7,APPROVED,2023-11-14T17:44:25.207000Z,2023-11-14T17:49:33.625000Z,2023-11-14T20:19:55.514000Z,2023-11-14T17:49:34.164155Z,309.0,C9B87HRO,5161,Yes,5+ years,4-6,40,Male,White,United States,United States,United States,English,No,Full-Time
6553b32bd32d00222ecd2705,63ea5b695d3f16b10c21a530,APPROVED,2023-11-14T17:49:36.238000Z,2023-11-14T17:59:20.271000Z,2023-11-14T20:19:55.621000Z,2023-11-14T17:59:20.738058Z,585.0,C9B87HRO,1744,Yes,5+ years,4-6,46,Male,White,United Kingdom,United States,United States,English,No,Full-Time
6553b79755e3a2324273ad1c,6394e32126ebbdc7b10c6748,APPROVED,2023-11-14T18:08:27.563000Z,2023-11-14T18:19:36.942000Z,2023-11-14T20:19:55.723000Z,2023-11-14T18:19:37.409413Z,670.0,C9B87HRO,2691,Yes,5+ years,>10,60,Male,White,United States,United States,United States,English,No,Full-Time
6553b93cd37aad839ca3c9cd,5a947fb0f05361000171b5a3,APPROVED,2023-11-14T18:15:24.403000Z,2023-11-14T18:22:23.469000Z,2023-11-14T20:19:55.817000Z,2023-11-14T18:22:24.132141Z,420.0,C9B87HRO,3106,Yes,1 - 2 years,2-3,23,Male,White,United States,United States,United States,English,No,Full-Time
6553d237201e66e20ecd7bcb,63f77bdf07da8d9275eee1e4,APPROVED,2023-11-14T20:02:03.764000Z,2023-11-14T20:05:23.145000Z,2023-11-14T20:19:55.909000Z,2023-11-14T20:05:23.688556Z,200.0,C9B87HRO,643,Yes,5+ years,4-6,27,Male,White,United States,United States,United States,English,Yes,Full-Time
6553d31532b9d3a9d50c1cbf,63e05d757d2583ffc71c74d7,APPROVED,2023-11-14T20:05:45.974000Z,2023-11-14T20:13:09.899000Z,2023-11-14T20:19:56.045000Z,2023-11-14T20:13:10.900175Z,444.0,C9B87HRO,996,Yes,5+ years,2-3,57,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
6553d33a711a5a29027aa5c3,6510fd81a86992e560bfa672,APPROVED,2023-11-14T20:06:23.138000Z,2023-11-14T20:11:34.739000Z,2023-11-14T20:19:56.203000Z,2023-11-14T20:11:35.240653Z,312.0,C9B87HRO,14,Yes,1 - 2 years,4-6,22,Male,Black,United States,United States,United States,English,Yes,Part-Time
6553a6637bc1237fe3ac4829,6313b174ea51a256bfe6099f,RETURNED,2023-11-14T16:55:07.985000Z,,,,,,3203,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6553a96b932fa5db2687a6a0,632dd45fb49858b31338c11c,RETURNED,2023-11-14T17:08:37.979000Z,2023-11-14T17:12:07.577000Z,,2023-11-14T17:12:08.432000Z,,CG40C7DK,3275,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6553aaf9575bb32e19b238d5,63d1ac235a42c0eee8e90ff9,RETURNED,2023-11-14T17:25:00.097000Z,,,,,,327,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6553ab279a895f9b38cd1241,6162d7f2f4d650e7eec2e5b7,RETURNED,2023-11-14T17:15:23.778000Z,,,,,,4558,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6553ab8f193ee91eae8b63ce,654261c3d94cab4a2b4cab84,RETURNED,2023-11-14T17:17:12.662000Z,2023-11-14T17:23:28.299000Z,,2023-11-14T17:23:29.621000Z,,CG40C7DK,120,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6553abcfef908c8fd8e68c16,5e0565b6deea2bf9ae411b13,RETURNED,2023-11-14T17:18:11.351000Z,2023-11-14T17:21:50.317000Z,,2023-11-14T17:21:51.334000Z,,CG40C7DK,598,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6553ac67a4f420911ac4a277,63d7edbef6596097994e730e,RETURNED,2023-11-14T17:20:44.776000Z,,,,,,2302,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6553ace9bf6068d6c5553781,63ed04d2ce3b27bda2fbbb9c,RETURNED,2023-11-14T17:22:53.545000Z,,,,,,2203,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6553acf88a839e9253777623,60477705b440ae26c4aaf5bb,RETURNED,2023-11-14T17:28:57.529000Z,2023-11-14T17:32:43.808000Z,,2023-11-14T17:32:44.682000Z,,CG40C7DK,6315,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6553ad3e11d509b1ad11d2b6,5f4fe42aa8de8e1136e85064,TIMED-OUT,2023-11-14T17:24:31.815000Z,,,,145386.0,,1914,Yes,2 - 3 years,2-3,29,Male,White,United States,United States,United States,English,No,Full-Time
6553ad41efeb35c62406ccaf,6485009845ccd180b889dcb9,REJECTED,2023-11-14T17:24:23.313000Z,2023-11-14T17:29:56.541000Z,2023-11-14T19:59:30.369000Z,2023-11-14T17:29:57.401000Z,334.0,CG40C7DK,1336,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6553ad6a158bd9211318f2f5,5f636ecb4ea0bf03d640028f,RETURNED,2023-11-14T17:25:06.362000Z,2023-11-14T17:31:50.332000Z,,2023-11-14T17:31:51.209000Z,,CG40C7DK,4784,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6553adc7048771ed985565b3,5d58d7d6280de7001aa7952a,RETURNED,2023-11-14T17:28:58.732000Z,,,,,,3277,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6553ae266b9509351cf20803,5a07a6af002e1800019d6aab,RETURNED,2023-11-14T17:33:36.826000Z,2023-11-14T17:55:01.256000Z,,2023-11-14T17:55:02.135000Z,,CG40C7DK,8600,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6553aecd7b221226c134e8bd,627ea31c91b63d1ddc9ccf19,RETURNED,2023-11-14T17:30:58.707000Z,2023-11-14T17:34:07.971000Z,,2023-11-14T17:34:08.869000Z,,CG40C7DK,1078,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6553af14e06c835dff50f17c,5cb2e89bc29be80001b13ed6,RETURNED,2023-11-14T17:32:11.052000Z,,,,,,4981,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6553af786e4cd18340708820,627809c52874925390a423a6,RETURNED,2023-11-14T17:33:48.774000Z,2023-11-14T17:40:11.209000Z,,2023-11-14T17:40:12.085000Z,,CG40C7DK,2919,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6553aff8d9a29e76a91a500e,5d5c25578af5fd0001ef3aee,RETURNED,2023-11-14T17:35:56.221000Z,2023-11-14T17:41:21.730000Z,,2023-11-14T17:41:22.668000Z,,CG40C7DK,5223,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
