session_code,participant_id_in_session,participant_code,page_index,app_name,page_name,epoch_time_completed,round_number,timeout_happened,is_wait_page
botw78do,29,dt4tf69t,3,survey,SzenarioOneOutcome,1700039221,1,0,0
botw78do,29,dt4tf69t,4,survey,SzenarioTwo,1700039244,1,0,0
botw78do,29,dt4tf69t,5,survey,SzenarioTwoOutcome,1700039268,1,0,0
botw78do,29,dt4tf69t,6,survey,SzenarioThree,1700039288,1,0,0
botw78do,29,dt4tf69t,7,survey,SzenarioThreeOutcome,1700039312,1,0,0
botw78do,29,dt4tf69t,8,survey,SzenarioFour,1700039503,1,0,0
botw78do,29,dt4tf69t,9,survey,SzenarioFourOutcome,1700039534,1,0,0
botw78do,29,dt4tf69t,11,survey,Experience,1700039620,1,0,0
botw78do,29,dt4tf69t,12,survey,Feedback,1700039623,1,0,0
botw78do,30,g333nogw,0,,InitializeParticipant,1700039704,1,0,0
botw78do,30,g333nogw,1,survey,Landing,1700039721,1,0,0
botw78do,30,g333nogw,2,survey,SzenarioOne,1700039753,1,0,0
botw78do,30,g333nogw,3,survey,SzenarioOneOutcome,1700039787,1,0,0
botw78do,30,g333nogw,4,survey,SzenarioTwo,1700039829,1,0,0
botw78do,30,g333nogw,5,survey,SzenarioTwoOutcome,1700039857,1,0,0
botw78do,30,g333nogw,6,survey,SzenarioThree,1700039908,1,0,0
botw78do,30,g333nogw,7,survey,SzenarioThreeOutcome,1700039934,1,0,0
botw78do,30,g333nogw,8,survey,SzenarioFour,1700039972,1,0,0
botw78do,30,g333nogw,9,survey,SzenarioFourOutcome,1700039998,1,0,0
botw78do,30,g333nogw,11,survey,Experience,1700040069,1,0,0
botw78do,30,g333nogw,12,survey,Feedback,1700040076,1,0,0
botw78do,31,8neno2td,0,,InitializeParticipant,1700041183,1,0,0
botw78do,31,8neno2td,1,survey,Landing,1700041237,1,0,0
botw78do,31,8neno2td,2,survey,SzenarioOne,1700041333,1,0,0
botw78do,31,8neno2td,3,survey,SzenarioOneOutcome,1700041389,1,0,0
botw78do,31,8neno2td,4,survey,SzenarioTwo,1700041428,1,0,0
botw78do,31,8neno2td,5,survey,SzenarioTwoOutcome,1700041457,1,0,0
botw78do,31,8neno2td,6,survey,SzenarioThree,1700041486,1,0,0
botw78do,31,8neno2td,7,survey,SzenarioThreeOutcome,1700041514,1,0,0
botw78do,31,8neno2td,8,survey,SzenarioFour,1700041609,1,0,0
botw78do,31,8neno2td,9,survey,SzenarioFourOutcome,1700041626,1,0,0
botw78do,31,8neno2td,11,survey,Experience,1700041744,1,0,0
botw78do,31,8neno2td,12,survey,Feedback,1700041747,1,0,0
botw78do,32,h1gdrys2,0,,InitializeParticipant,1700042102,1,0,0
botw78do,32,h1gdrys2,1,survey,Landing,1700042104,1,0,0
botw78do,32,h1gdrys2,2,survey,SzenarioOne,1700042137,1,0,0
botw78do,33,eueiz6td,0,,InitializeParticipant,1700042431,1,0,0
botw78do,33,eueiz6td,1,survey,Landing,1700042454,1,0,0
botw78do,33,eueiz6td,2,survey,SzenarioOne,1700042478,1,0,0
